Doctor_ID,Name,Degree,Rating,Patients,City,Consult Fee,Experience,Speciality
AAA999,Dr. Anil Kumar B T,"MBBS, DNB - Nephrology",5,21,Bangalore,900,27,Nephrologist/Renal Specialist
AAB001,Dr. Bindu P,"MBBS, MD - Pediatrics",4.75,98,Bangalore,850,18,Pediatrician
AAB002,Dr. Anju Thomas,"MDS - Prosthodontist And Crown Bridge, BDS",5,579,Bangalore,400,12,Dentist
AAB003,Dr. Lajja Vaidya,DHMS (Diploma in Homeopathic Medicine and Surgery),4.9,65,Bangalore,300,25,AYUSHHomoeopath
AAB004,Dr. Monica Rao,BDS,4.8,82,Bangalore,300,13,"Dental Surgeon, Cosmetic/Aesthetic Dentist"
AAB005,Dr. Gowrishankar Swamy L G,"MBBS, DNB - Orthopedics/Orthopedic Surgery",4.9,416,Bangalore,500,32,Orthopedic surgeon
AAB006,Dr. N Shailaja,"MBBS, MS - Obstetrics & Gynaecology, DGO, DNB - Obstetrics & Gynecology, MRCOG(UK)",4.9,1616,Bangalore,400,22,"Gynecologist, Laparoscopic Surgeon (Obs & Gyn)"
AAB007,Dr. Krishna Naresh Goud,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",4.7,16,Bangalore,500,13,Joint Replacement Surgeon
AAB008,Dr. Akhilesh Sharma,"BDS, MDS - Paedodontics And Preventive Dentistry",4.75,37,Bangalore,650,19,"Pediatric Dentist, Preventive Dentistry"
AAB009,Dr. Veena Yagna,"MBBS, DNB - Otorhinolaryngology",4.75,421,Bangalore,600,15,ENT/ Otorhinolaryngologist
AAB010,Ms. Shikha Mishra,MSc - Food Science and Nutrition,4.75,490,Bangalore,500,15,TherapistDietitian/Nutritionist
AAB011,Dr. Rupesh Kalyan,"MBBS, MD - General Medicine, DM - Gastroenterology",4.3,29,Bangalore,900,20,Gastroenterologist
AAB012,Dr. Anil Kamath,"MBBS, MCh - Surgical Oncology, MS - General Surgery",4.7,34,Bangalore,1000,24,"Surgical Oncologist, General Surgeon"
AAB013,Dr. Rahul Jain,"MBBS, DOMS",4.95,2760,Bangalore,700,17,Ophthalmologist/ Eye Surgeon
AAB014,Dr. Sowmya,"BDS, MDS - Conservative Dentistry & Endodontics",4.85,31,Bangalore,200,13,"Endodontist, Restorative Dentist"
AAB015,Dr. Sreekanth B. Shetty,"MD - General Medicine, DM - Cardiology, MBBS",4.85,497,Bangalore,750,26,"Interventional Cardiologist, Cardiologist"
AAB016,Dr. Aamir K.   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",4.9,173,Bangalore,600,12,TherapistPhysiotherapist
AAB017,Dr. Veena Krishnan,BDS,5,18,Bangalore,200,10,Dentist
AAB018,Dr. Sruthi Ravindra,"BDS, MDS - Prosthodontics",4.9,41,Bangalore,400,10,"Dentist, Implantologist, Prosthodontist"
AAB019,Dr. Shounak Choudhury,"MBBS, DNB - Pediatric Surgery",4.6,13,Bangalore,900,14,Pediatric Surgeon
AAB020,Dr. Madva Jayashankar,"MBBS, MS - General Surgery, FRCS - General Surgery",4.55,44,Bangalore,900,38,"General Surgeon, Laparoscopic Surgeon"
AAB021,Dr. Arjun Srivatsa,"MBBS, DNB - Neurosurgery",4.85,139,Bangalore,1000,32,"Neurosurgeon, Spine Surgeon (Neuro)"
AAB022,Dr. Bhawana Mishra,"DNB - Obstetrics & Gynecology, DGO, MBBS",4.85,264,Bangalore,800,27,"Obstetrician, Gynecologist"
AAB023,Dr. Kishan Rao K,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, MNAMS - Orthopaedics",4.35,15,Bangalore,700,10,Orthopedic surgeon
AAB024,Dr. Parameshwara C M,"MBBS, MS - General Surgery",4.85,380,Bangalore,1000,29,"General Surgeon, Proctologist, Bariatric Surgeon, Laparoscopic Surgeon"
AAB025,Dr. Roopa Sibi Sekhar,"MBBS, DGO",4.75,213,Bangalore,650,23,Gynecologist
AAB026,Dr. T.N Venkata Subba Rao,MBBS,4.85,289,Bangalore,650,31,General Physician
AAB027,Dr. Girish Rai B,"MBBS, MS - ENT",1.7,74,Bangalore,900,33,ENT/ Otorhinolaryngologist
AAB028,Dr. Shabir Ahmed,"MBBS, DM - Gastroenterology",3.4,28,Bangalore,600,30,Gastroenterologist
AAB029,Dr. M.B. Gayathri,"BAMS, MD - Ayurveda Medicine",4.95,157,Bangalore,350,30,AYUSHAyurveda
AAB030,Dr. Prabhakaran D,"MBBS, Diploma in Orthopaedics",5,12,Bangalore,700,19,Orthopedic surgeon
AAB031,Dr. Umesh Gupta,"MBBS, MD - General Medicine, DNB - Cardiology",4.55,58,Bangalore,800,20,"Internal Medicine, General Physician, Special Interest in Diabetology"
AAB032,Dr. Pravalli P,BDS,5,44,Bangalore,300,12,"Cosmetic/Aesthetic Dentist, Dental Surgeon, Dentist"
AAB033,Dr. D.S. Chandrashekar,BDS,4.85,117,Bangalore,500,24,"Dentist, Cosmetic/Aesthetic Dentist"
AAB034,Dr. A.S. Shylaja,"MBBS, MD - Obstetrics & Gynaecology",4.45,80,Bangalore,850,30,"Gynecologist, Obstetrician"
AAB035,Dr. Praveen Chandra K,"MBBS, MS - General Surgery, MCh - Plastic Surgery",4.9,95,Bangalore,500,18,"Hair Transplant Surgeon, Plastic Surgeon"
AAB036,Dr. Anand K,"MBBS, MS - General Surgery, DNB - General Surgery, FRCS (Edinburgh), DNB - Plastic Surgery",4.1,11,Bangalore,1000,35,Plastic Surgeon
AAB037,Dr. Vidya Muralidhar,"MBBS, DGO, DNB - Obstetrics & Gynecology, DNB - Obstetrics & Gynecology",4.9,251,Bangalore,500,14,"Gynecologist, Obstetrician, Infertility Specialist"
AAB038,Dr. Shalini Rao,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), FRCPCH",4.5,51,Bangalore,1100,23,"Pediatric Neurologist, Pediatrician"
AAB039,Dr. P Sameera Reddy,"MBBS, DNB - Paediatrics",5,205,Bangalore,650,23,Pediatrician
AAB040,Dr. Harsha V Reddy,"MBBS, DGO, DNB - Obstetrics & Gynecology",4.75,330,Bangalore,850,21,"Obstetrician, Gynecologist"
AAB041,Dr. Giriraja Velayutham,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",5,39,Bangalore,600,20,"Urologist, Andrologist"
AAB042,Dr. Veena Malleshi,BHMS,5,13,Bangalore,250,19,AYUSHHomoeopath
AAB043,Dr. Shivaprasad C,"MBBS, MD - General Medicine, DM - Endocrinology",4.6,291,Bangalore,700,21,"Endocrinologist, Diabetologist"
AAB044,Dr. Shabbir Ulla Khan,"BDS, MD - Acupressure",4.9,104,Bangalore,350,11,"Dentist, Cosmetic/Aesthetic Dentist"
AAB045,Dr. Somnath Mitra,"MBBS, MD - General Medicine",3.8,72,Bangalore,900,39,"General Physician, Internal Medicine"
AAB046,Dr. Meer Ziauddin,MBBS,4.4,48,Bangalore,500,31,General Physician
AAB047,Dr. J Prasad,"MBBS, DVD",4.85,1330,Bangalore,600,13,"Dermatologist, Cosmetologist"
AAB048,Mr. P N Sathya Narayanan,Diploma in Counselling Skills,4.6,12,Bangalore,2000,34,TherapistCounselling Psychologist
AAB049,Dr. Kavitha,"MBBS, DNB - Family Medicine",5,61,Bangalore,750,20,General Physician
AAB050,Dr. Mallayya R. Pujari,"BDS, MDS - Oral Medicine and Radiology",4.8,3938,Bangalore,200,17,"Dentist, Dental Surgeon, Cosmetic/Aesthetic Dentist, Implantologist, Oral Medicine and Radiology"
AAB051,Dr. Santosh H S,"MBBS, MRCP (UK), CCT - Endocrinology and Diabetes Mellitus",4.45,38,Bangalore,750,24,Endocrinologist
AAB052,Dr. Amitoj Singh Chhina,"MBBS, MD - Pediatrics",4.4,33,Bangalore,850,14,Pediatrician
AAB053,Dr. Sneha S,"MBBS, DGO, DNB - Obstetrics & Gynecology",5,13,Bangalore,500,17,Gynecologist
AAB054,Dr. Gunda Srinivas,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics",4.55,11,Bangalore,900,16,Pediatrician
AAB055,Dr. Hema Venkataraman,"MBBS, MD - General Medicine, CCT - Endocrinology and Diabetes Mellitus, MRCP (UK)",5,55,Bangalore,1300,22,"Endocrinologist, Diabetologist"
AAB056,Dr. Latha N,"MBBS, DGO",4.95,233,Bangalore,500,29,"Gynecologist, Obstetrician, Infertility Specialist, Laparoscopic Surgeon (Obs & Gyn)"
AAB057,Dr. Harish N S,"MBBS, MS - General Surgery",4.9,103,Bangalore,700,16,"General Surgeon, Laparoscopic Surgeon"
AAB058,Dr. Rajesh Mikkilineni,"MCh - Plastic Surgery, MBBS, MS - General Surgery",4.9,96,Bangalore,700,16,"Plastic Surgeon, Hair Transplant Surgeon"
AAB059,Dr. Bopanna.I.C,MS - Orthopaedics,4.65,15,Bangalore,1000,32,Orthopedic surgeon
AAB060,Dr. Sanjay Panicker,BHMS,4.6,1354,Bangalore,400,27,AYUSHHomoeopath
AAB061,Dr. Anand Prahalad Rao,"MBBS, MD - Pediatrics, DNB - Paediatrics",4.95,1246,Bangalore,900,21,Pediatrician
AAB062,Dr. Pratik Desai   (Physiotherapist),"Masters of Physiotheraphy, BPTh/BPT",4.95,523,Bangalore,600,13,TherapistPhysiotherapist
AAB063,Dr. Dilshad Shetty,"MBBS, DDVL",4.85,90,Bangalore,600,18,"Dermatologist, Trichologist, Aesthetic Dermatologist, Hair Transplant Surgeon, Cosmetologist"
AAB064,Dr. Pramod B R,"MBBS, MS - General Surgery, MRCS (UK), MCh - Urology/Genito-Urinary Surgery",4.45,35,Bangalore,1000,22,"General Surgeon, Urologist, Andrologist"
AAB065,Dr. Suma,"BAMS, DNHE",5,12,Bangalore,400,24,AYUSHAyurveda
AAB066,Dr. Geetha N,"MBBS, MS - ENT",4.7,47,Bangalore,650,11,ENT/ Otorhinolaryngologist
AAB067,Dr. Paras Kumar J,"MBBS, MD - Pediatrics",4.4,16,Bangalore,850,12,Pediatrician
AAB068,Dr. Ashish Dixit,"MBBS, MD - Pediatrics, DM - Haematology Pathology/Hematopthology",4.7,18,Bangalore,1100,28,Hematologic Oncologist
AAB069,Dr. Praveena Shenoi,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",4.9,1372,Bangalore,1000,32,"Gynecologist, Obstetrician"
AAB070,Dr. Bharat P Sarkar,"MS - Orthopaedics, MBBS",5,141,Bangalore,700,12,"Spine Surgeon (Ortho), Spine And Pain Specialist"
AAB071,Dr. Nagaraj S,"MBBS, DNB - Paediatrics",4.15,40,Bangalore,1000,22,Pediatrician
AAB072,Dr. Preeti Prabhakar Shetty,"MBBS, MD - Obstetrics & Gynaecology",1.35,15,Bangalore,850,19,"Obstetrician, Gynecologist"
AAB073,Dr. Sangeetha,"Fellowship in Reproductive Medicine, MD - Obstetrics & Gynaecology, MBBS",4.95,315,Bangalore,900,12,"Infertility Specialist, Gynecologist"
AAB074,Dr. Lalita,"MD - Homeopathy, BHMS",5,16,Bangalore,500,15,AYUSHHomoeopath
AAB075,Dr. Sanjay Venugopal,"BDS, MDS - Periodontics",4.5,20,Bangalore,500,26,"Dentist, Implantologist, Periodontist"
AAB076,Dr. Sandhya Shivakumar,"MBBS, DGO, DNB - Obstetrics & Gynecology",4.9,215,Bangalore,650,21,"Gynecologist, Laparoscopic Surgeon (Obs & Gyn), Infertility Specialist"
AAB077,Dr. Lavanya G,BHMS,4.9,188,Bangalore,500,23,AYUSHHomoeopath
AAB078,Dr. Veena Rao,"MBBS, Diploma in Dermatology",4.8,221,Bangalore,600,24,Dermatologist
AAB079,Dr. Chetana,"MD - Dermatology , Venereology & Leprosy, MBBS",4.8,46,Bangalore,600,19,"Dermatologist, Trichologist, Aesthetic Dermatologist, Hair Transplant Surgeon, Cosmetologist"
AAB080,Dr. Jalpa Vashi,"MBBS, DO, MS - Ophthalmology",4.6,12,Bangalore,600,26,Ophthalmologist/ Eye Surgeon
AAB081,Dr. Deepak Shah,"MD (Hom.) - Repertory, LCEH",4.5,641,Bangalore,650,39,AYUSHHomoeopath
AAB082,Dr. Bhavyashree U G,"MBBS, MD - Dermatology , Venereology & Leprosy",4.4,88,Bangalore,850,12,"Cosmetologist, Dermatosurgeon, Aesthetic Dermatologist, Dermatologist"
AAB083,Dr. Arjun SK,"MD - Pediatrics, MBBS",4.9,151,Bangalore,850,13,Pediatrician
AAB084,Dr. Shashikala Ksheerasagar,"MBBS, DGO, MRCOG(UK), Fellowship in Reproductive Medicine",5,26,Bangalore,1000,22,"Infertility Specialist, Gynecologist, Obstetrician"
AAB085,Dr. Anju Jeevan,"BDS, MDS - Periodontology and Oral Implantology",5,38,Bangalore,900,15,"Periodontist, Dentist, Implantologist"
AAB086,Dr. P.V Rajan   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",4.9,174,Bangalore,400,14,TherapistPhysiotherapist
AAB087,Dr. Suguna Reddy,"MBBS, DGO",3.15,16,Bangalore,700,33,"Gynecologist, Obstetrician, Infertility Specialist"
AAB088,Dr. Kisalay Saurav,"MBBS, MD - Dermatology , Venereology & Leprosy",4.65,445,Bangalore,700,20,"Dermatologist, Cosmetologist, Aesthetic Dermatologist, Trichologist, Venereologist, Hair Transplant Surgeon"
AAB089,Dr. G Sunanda,"MBBS, DO",4.4,42,Bangalore,500,27,Ophthalmologist/ Eye Surgeon
AAB090,Dr. Sreekar Harinatha,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery, DNB - Plastic Surgery",4.95,1609,Bangalore,700,19,"Plastic Surgeon, Hair Transplant Surgeon"
AAB091,Dr. Meghna Potluri,"MBBS, MS - ENT",4.8,24,Bangalore,700,13,ENT/ Otorhinolaryngologist
AAB092,Dr. Nagaraja Moorthy,"MBBS, MD - General Medicine, DM - Cardiology",4.95,233,Bangalore,700,20,Interventional Cardiologist
AAB093,Dr. Prakash Kini,"MBBS, MD - Obstetrics & Gynaecology, DGO",4.8,548,Bangalore,1050,46,"Gynecologist, Obstetrician"
AAB094,Dr. Shahul Hameed,"BDS, MDS - Prosthodontics, Certificate of Oral Implantology",4.7,120,Bangalore,500,13,"Dentist, Implantologist, Prosthodontist"
AAB095,Dr. Shantipriya,"BDS, MDS - Periodontics",4.7,35,Bangalore,300,33,"Periodontist, Dentist, Implantologist, Dental Surgeon"
AAB096,Dr. Gajanan Kulkarni,"MBBS, Diploma in Psychiatry, M.D. (Psychiatry)",4.6,39,Bangalore,1000,15,Psychiatrist
AAB097,Dr. Eshani Kaul,BDS,4.85,35,Bangalore,200,11,"Dentist, Cosmetic/Aesthetic Dentist"
AAB098,Dr. Venkatdeep Mohan,"MBBS, DNB - Orthopedics/Orthopedic Surgery",5,172,Bangalore,750,17,"Orthopedic surgeon, Joint Replacement Surgeon, Spine Surgeon (Ortho)"
AAB099,Dr. Manaswini Ramachandra,"MS - ENT, MBBS",4.65,124,Bangalore,600,15,ENT/ Otorhinolaryngologist
AAB100,Dr. Rekha G,"MD - General Medicine, MBBS",4.95,91,Bangalore,500,10,"General Physician, Consultant Physician, Internal Medicine"
AAB101,Dr. Jaykumar,"BDS, MDS - Conservative Dentistry & Endodontics",5,16,Bangalore,500,20,"Endodontist, Conservative Dentist, Implantologist, Cosmetic/Aesthetic Dentist"
AAB102,Dr. Swetha Gutha,"MBBS, MD - Dermatology , Venereology & Leprosy",4.85,189,Bangalore,600,12,"Dermatologist, Cosmetologist"
AAB103,Dr. Kiran D V,BDS,5,13,Bangalore,200,20,Dental Surgeon
AAB104,Dr. Prashant C Dheerendra,"DM - Nephrology, MD - General Medicine, MBBS",4.85,347,Bangalore,700,18,Nephrologist/Renal Specialist
AAB105,Dr. Antony Robert Charles,"MBBS, MS - General Surgery, MCh - Pediatric  Surgery",4.45,19,Bangalore,1200,27,Pediatric Surgeon
AAB106,Dr. Sonal Asthana,"MBBS, MS - General Surgery",4.6,12,Bangalore,1000,29,General Surgeon
AAB107,Dr. Shwetha Yadav,"MBBS, DGO",4.9,126,Bangalore,650,16,"Gynecologist, Obstetrician"
AAB108,Dr. Shobha. N,"MBBS, DNB - General Medicine, DM - Neurology",4.85,545,Bangalore,800,29,Neurologist
AAB109,Dr. Sheetal S,"MBBS, Diploma in Child Health (DCH)",4.55,43,Bangalore,500,22,Pediatrician
AAB110,Dr. Mir Sujath Ali,"BDS, MDS - Conservative Dentistry & Endodontics",4.9,365,Bangalore,600,22,"Dentist, Endodontist, Implantologist"
AAB111,Dr. Lahari,"MDS - Public Health Dentistry, BDS",4.95,83,Bangalore,500,16,"Dentist, Public Health Dentist"
AAB112,Dr. Mangala Jyothi,"MBBS, MS - Ophthalmology",4.75,84,Bangalore,700,14,Ophthalmologist/ Eye Surgeon
AAB113,Dr. Sridevi,BDS,5,78,Bangalore,300,19,Cosmetic/Aesthetic Dentist
AAB114,Dr. Rathnamani,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",4.9,137,Bangalore,900,18,"Infertility Specialist, Reproductive Endocrinologist (Infertility)"
AAB115,Dr. Mini Naik,BDS,5,32,Bangalore,700,31,"Dentist, Dental Surgeon"
AAB116,Dr. Safiya M.S,"MBBS, Diploma in Psychiatry",4.8,2704,Bangalore,1500,18,Psychiatrist
AAB117,Dr. Kaushik Pai S H,"BDS, MDS - Oral & Maxillofacial Surgery",5,17,Bangalore,500,13,"Oral And MaxilloFacial Surgeon, Dentist"
AAB118,Dr. Suraj Manjunath,"MCh - Surgical Oncology, MS - General Surgery, MBBS",5,11,Bangalore,1000,25,"Surgical Oncologist, Laparoscopic Surgeon"
AAB119,Dr. Latha Anil,"MBBS, DOMS",4.75,95,Bangalore,550,22,Ophthalmologist/ Eye Surgeon
AAB120,Dr. Reema Naik Shetty,BDS,4.4,17,Bangalore,500,20,"Dental Surgeon, Dentist, Cosmetic/Aesthetic Dentist"
AAB121,Dr. Poonam Shetty,"MBBS, MD - Pediatrics",4.7,18,Bangalore,850,16,Pediatrician
AAB122,Ms. Trisha Ray,"MA - Applied Psychology, B. Ed in Special Education (Mental Retardation)",4.9,42,Bangalore,1100,12,TherapistCounselling Psychologist
AAB123,Dr. Stella Mythily,BHMS,5,13,Bangalore,450,20,AYUSHHomoeopath
AAB124,Dr. Suresh Babu   (Physiotherapist),BPTh/BPT,4.2,75,Bangalore,400,22,TherapistPhysiotherapist
AAB125,Dr. Sajan Shetty,"BDS, MDS - Prosthodontist And Crown Bridge",5,13,Bangalore,600,11,"Dentist, Prosthodontist, Implantologist"
AAB126,Dr. Indu Madhusudan,"MBBS, MD - Obstetrics & Gynaecology",5,39,Bangalore,500,20,"Gynecologist, Obstetrician, Infertility Specialist, Reproductive Endocrinologist (Infertility)"
AAB127,Dr. Suresh G,"MBBS, MD - General Medicine",3.95,39,Bangalore,650,33,General Physician
AAB128,Dr. Rajshekhar C Jaka,"MBBS, MS - General Surgery, DNB - General Surgery, Fellowship in Laparoscopic and Robotic Surgical Oncology, DNB - Surgical Oncology",4.9,108,Bangalore,750,22,Surgical Oncologist
AAB129,Dr. G.V. Basavaraja,"MBBS, DNB - Paediatrics",4.65,28,Bangalore,700,22,Pediatrician
AAB130,Dr. Praveen. L. Basanagoudar,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MRCS (UK)",4.8,77,Bangalore,700,29,Orthopedic surgeon
AAB131,Dr. Prashanth Kumar S,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics, Fellowship in Perinatal Medicine",4.65,55,Bangalore,850,14,Pediatrician
AAB132,Dr. Gokula Krishnan P J,"MBBS, MS - General Surgery, MCh - Urology",4.1,39,Bangalore,1000,19,"Urologist, Andrologist"
AAB133,Dr. Magesh B,"MBBS, MD - General Medicine, DM - Cardiology",5,12,Bangalore,1000,19,Cardiologist
AAB134,Dr. GL Joel Prasad,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",4.85,66,Bangalore,600,11,"Orthopedic surgeon, Joint Replacement Surgeon"
AAB135,Dr. Aishwarya V. Mathikatti,"MBBS, MS - Obstetrics & Gynaecology",4.75,55,Bangalore,500,16,"Obstetrician, Gynecologist, Infertility Specialist"
AAB136,Dr. Arundathi Nagaraj,"MBBS, MD - Dermatology , Venereology & Leprosy",4.7,398,Bangalore,700,16,"Dermatologist, Aesthetic Dermatologist, Cosmetologist"
AAB137,Dr. K.Sulekha,BHMS,5,21,Bangalore,400,33,AYUSHHomoeopath
AAB138,Dr. Swetha Gowda,"MBBS, MD - Dermatology",4.6,91,Bangalore,600,12,"Dermatologist, Aesthetic Dermatologist, Trichologist, Hair Transplant Surgeon, Cosmetologist"
AAB139,Dr. Rajesh T R,"MCh - Cardio Thoracic and Vascular Surgery, MS - General Surgery, DNB - General Surgery, MBBS",5,38,Bangalore,900,19,"Cardiothoracic and Vascular Surgeon, Cardiothoracic Surgeon"
AAB140,Dr. Sahana Tambat,"BHMS, MD - Homeopathy, Diploma in Trichology - Cosmetology",4.9,61,Bangalore,400,15,"AYUSHHomoeopath, Cosmetologist"
AAB141,Dr. Shilpa Haresh,"MBBS, DNB - Obstetrics & Gynecology",4.65,67,Bangalore,500,24,"Gynecologist, Infertility Specialist, Obstetrician, Laparoscopic Surgeon (Obs & Gyn)"
AAB142,Dr. Adarsh MS,"MDS - Conservative Dentistry & Endodontics, BDS",4.85,97,Bangalore,300,21,Dentist
AAB143,Dr. Shilpy Kumari,BDS,5,12,Bangalore,350,14,"Dental Surgeon, Dentist, Cosmetic/Aesthetic Dentist"
AAB144,Dr. Neelam Vasudeva,"MBBS, MD - General Medicine",4.65,259,Bangalore,600,11,"Internal Medicine, General Physician, Consultant Physician, Special Interest in Diabetology"
AAB145,Dr. Rajesh Shah,"BHMS, MD - Homeopathy",4.4,104,Bangalore,3000,38,AYUSHHomoeopath
AAB146,Dr. Sreesha N,"BDS, MDS - Periodontics",5,15,Bangalore,400,19,"Periodontist, Dentist, Cosmetic/Aesthetic Dentist, Implantologist"
AAB147,Dr. Chiranjeevi Reddy,"BDS, MDS - Prosthodontist And Crown Bridge",4.9,261,Bangalore,300,23,"Prosthodontist, Dentist, Cosmetic/Aesthetic Dentist, Dental Surgeon, Implantologist"
AAB148,Dr. Raghu Nagaraj,"MBBS, MS - Orthopaedics",4.8,76,Bangalore,800,20,"Orthopedic surgeon, Joint Replacement Surgeon"
AAB149,Dr. B.S. Chakrapani,"MBBS, DM - Cardiology, DNB - General Medicine",4.7,32,Bangalore,1100,38,Cardiologist
AAB150,Dr. Neetu Punhani,"MDS - Oral Medicine and Radiology, BDS",4.4,52,Bangalore,300,19,"Implantologist, Cosmetic/Aesthetic Dentist, Dental Surgeon"
AAB151,Dr. Srikanth E Neruganti,"MBBS, MS - Orthopaedics",4.8,257,Bangalore,700,11,"Orthopedic surgeon, Joint Replacement Surgeon"
AAB152,Dr. Leelamohan PVR,"MBBS, MD - General Medicine",4.45,843,Bangalore,750,14,"Consultant Physician, General Physician, Internal Medicine"
AAB153,Dr. Sunila Sampath Kumar,BDS,4.7,307,Bangalore,400,28,"Dentist, Cosmetic/Aesthetic Dentist, Implantologist"
AAB154,Dr. Santosh N,"MBBS, MD - Pediatrics",4.95,762,Bangalore,700,29,"Paediatric Intensivist, Pediatrician"
AAB155,Dr. Revathy Parthasarathy,"MBBS, DGO",3.65,22,Bangalore,700,39,"Gynecologist, Obstetrician"
AAB156,Dr. Dhershana Raja,"MBBS, DGO",3.8,38,Bangalore,700,44,"Gynecologist, Infertility Specialist"
AAB157,Dr. Raja Selvarajan,"MBBS, MD - Internal Medicine,  FRCP",4.75,624,Bangalore,750,17,"General Physician, Internal Medicine, Special Interest in Diabetology"
AAB158,Dr. Nivrith Chambra   (Physiotherapist),BPTh/BPT,5,184,Bangalore,400,10,"TherapistPhysiotherapist, Geriatric Physiotherapist"
AAB159,Dr. Premila Naidu,"BDS, MDS - Paedodontics And Preventive Dentistry",4.95,1553,Bangalore,500,18,Pediatric Dentist
AAB160,Dr. Venkataramana,"MS - General Surgery, MBBS",4.65,239,Bangalore,700,53,"General Surgeon, Laparoscopic Surgeon"
AAB161,Dr. Satish Kalanje,"MBBS, Fellowship in Rheumatology",4.7,34,Bangalore,1000,31,Rheumatologist
AAB162,Dr. Amarnath BC,"BDS, PhD - Orthodontics & Dentofacial Orthopaedics",4.9,130,Bangalore,200,32,"Orthodontist, Dentist"
AAB163,Dr. Poornachandra KS,"MBBS, MD - General Medicine, DM - Gastroenterology",4.75,1126,Bangalore,800,23,"Gastroenterologist, Internal Medicine"
AAB164,Dr. Ravindra  Mehta,"MBBS, MD - General Medicine",3.8,21,Bangalore,1000,27,Internal Medicine
AAB165,Dr. Amith Kukke,BDS,4.75,895,Bangalore,500,21,Dentist
AAB166,Dr. Cajetan M F Tellis,"MBBS, MD - Pediatrics",4.35,179,Bangalore,700,34,Pediatrician
AAB167,Dr. Sridhara G,"MBBS, DM - Cardiology",4.55,22,Bangalore,1100,26,"Cardiologist, Interventional Cardiologist"
AAB168,Dr. Suresh Kumar M S,"MBBS, Diploma in Orthopaedics",4.35,294,Bangalore,600,27,Orthopedic surgeon
AAB169,Dr. Anuradha S,"MBBS, MD - Obstetrics & Gynaecology",4.75,474,Bangalore,850,34,"Obstetrician, Gynecologist"
AAB170,Dr. Vijai Jeevan,BDS,4.7,266,Bangalore,500,30,"Cosmetic/Aesthetic Dentist, Implantologist"
AAB171,Mr. Prathap Addageethala,Doctor of Chiropractic,4.8,1064,Bangalore,2500,11,TherapistChiropractor
AAB172,Dr. Aravind Srinivas,"BDS, MDS - Orthodontics",4.55,167,Bangalore,300,23,Orthodontist
AAB173,Dr. Prakruthi,"MBBS, MD - Dermatology , Venereology & Leprosy",4.95,67,Bangalore,600,15,"Dermatologist, Cosmetologist, Trichologist, Aesthetic Dermatologist, Hair Transplant Surgeon"
AAB174,Dr. Sunil N,"MBBS, MS - Orthopaedics",5,240,Bangalore,550,11,Orthopedic surgeon
AAB175,Dr. Deepak G Shivarathre,"MBBS, FRCS - Trauma & Orthopedic Surgery, MRCS (UK)",4.9,40,Bangalore,500,20,Orthopedic surgeon
